안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 723-1,37.402515,127.116608,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 728,37.401795,127.117541,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 727,37.400611,127.115741,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 737,37.3986,127.116436,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 삼평동 743,37.396039,127.117716,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,1,,,,경기도 성남시 분당구 삼평동 743-2,37.395462,127.118439,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 백현동 544,37.39419,127.117628,4,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 백현동 545-4,37.392731,127.117011,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 백현동 546,37.387549,127.116277,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,1,,,,경기도 성남시 분당구 백현동 548,37.389019,127.115843,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 백현동 550,37.388479,127.115375,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 백현동 552,37.388278,127.114669,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,2,,,,경기도 성남시 분당구 백현동 557,37.388538,127.110857,2,221,,차높이제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로,3,1,,,,경기도 성남시 분당구 백현동 559,37.387579,127.111751,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,2,,,,경기도 성남시 분당구 삼평동 689,37.403826,127.111617,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,2,,,,경기도 성남시 분당구 삼평동 733,37.399542,127.113706,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,2,,,,경기도 성남시 분당구 삼평동 740,37.397323,127.113528,3,309,,직진및좌회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,2,,,,경기도 성남시 분당구 삼평동 741,37.39542,127.113556,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,2,,,,경기도 성남시 분당구 백현동 542-2,37.3942997151,127.113213,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,2,,,,경기도 성남시 분당구 백현동 541,37.392755,127.112037,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,2,,,,경기도 성남시 분당구 백현동 598,37.387735,127.113427,3,309,,직진및좌회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,분당-내곡로,3,1,,,,경기도 성남시 분당구 백현동 541,37.3927946194,127.1120874858,3,225,,최저속도제한,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 삼평동 691-1,37.403479,127.109154,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 삼평동 686,37.402779,127.108898,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 삼평동 679,37.401288,127.110442,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 삼평동 673,37.400418,127.110225,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 삼평동 642,37.397461,127.110048,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 삼평동 646,37.396504,127.110046,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 백현동 산4-23,37.394644,127.110189,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 백현동 528,37.390227,127.108614,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 백현동 523,37.387525,127.107667,3,315,,진행방향별통행구분 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 백현동 558,37.386949,127.110639,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,1,,,,경기도 성남시 분당구 백현동 527,37.38634,127.108052,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,1,,,,경기도 성남시 분당구 백현동 527,37.38634,127.108052,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 백현동 525,37.383246,127.108117,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로,3,2,,,,경기도 성남시 분당구 백현동 577-8,37.383881,127.110919,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로319번길,3,2,,,,경기도 성남시 분당구 삼평동 701,37.404599,127.109906,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동판교로177번길,3,2,,,,경기도 성남시 분당구 삼평동 739,37.397932,127.115208,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로606번길,3,2,,,,경기도 성남시 분당구 삼평동 742,37.395118,127.116062,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로644번길,3,2,,,,경기도 성남시 분당구 삼평동 675,37.400114,127.111467,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로644번길,3,1,,,,경기도 성남시 분당구 삼평동 668-5,37.399386,127.108603,2,218,,정차+주차금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로645번길,3,2,,,,경기도 성남시 분당구 삼평동 637,37.39953,127.103854,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로645번길,3,2,,,,경기도 성남시 분당구 삼평동 632-1,37.400409,127.102365,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 삼평동 637-4,37.3948355748,127.1056865451,3,212,,직진금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 삼평동 637-4,37.3948355748,127.1056865451,3,125,,신호기표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교역로146번길,3,1,,,,경기도 성남시 분당구 백현동 539,37.393624,127.110748,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로255번길,3,2,,,,경기도 성남시 분당구 삼평동 619,37.404442,127.100596,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로255번길,3,2,,,,경기도 성남시 분당구 삼평동 622,37.403744,127.103046,2,214,,좌회전금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로255번길,3,1,,,,경기도 성남시 분당구 삼평동 622,37.403744,127.103046,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로256번길,3,2,,,,경기도 성남시 분당구 삼평동 627,37.402054,127.103486,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로256번길,3,2,,,,경기도 성남시 분당구 삼평동 632,37.400378,127.102083,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로227번길,3,2,,,,경기도 성남시 분당구 삼평동 618,37.404024,127.100092,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로228번길,3,2,,,,경기도 성남시 분당구 삼평동 625,37.401657,127.100859,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로228번길,3,2,,,,경기도 성남시 분당구 삼평동 633,37.400544,127.101345,3,303,,자전거및보행자 겸용도로 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로228번길,3,2,,,,경기도 성남시 분당구 삼평동 633,37.400544,127.101345,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로228번길,3,2,,,,경기도 성남시 분당구 백현동 518,37.393817,127.10315,2,221,,차높이제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로228번길,3,2,,,,경기도 성남시 분당구 삼평동 634-3,37.397548,127.101559,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로228번길,3,2,,,,경기도 성남시 분당구 판교동 560-1,37.392585,127.099598,1,105,,ㅓ자형교차로 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,판교로319번길,3,2,,,,경기도 성남시 분당구 삼평동 698,37.404682,127.105812,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 삼평동 694-1,37.403547,127.105436,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 삼평동 670,37.400464,127.106814,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 삼평동 641,37.396977,127.108402,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 삼평동 637-3,37.394949,127.105493,2,221,,차높이제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 판교동 583,37.389144,127.101128,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 백현동 455-1,37.382013,127.101461,3,308,,직진및우회전 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 백현동 406-15,37.37845,127.10181,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 궁내동 310-3,37.374188,127.101186,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 궁내동 252-4,37.370535,127.101442,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 궁내동 205-3,37.36978,127.101365,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,1,,,,경기도 성남시 분당구 궁내동 192-7,37.366309,127.101567,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 궁내동 198-37,37.363325,127.101571,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 금곡동 323-6,37.357806,127.101401,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 금곡동 364,37.353472,127.101158,3,311,,유턴 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 동원동 52-2,37.344986,127.101264,2,214,,좌회전금지 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,1,,,,경기도 성남시 분당구 금곡동 481,37.347344,127.102131,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,2,,,,경기도 성남시 분당구 삼평동 728,37.4017962032,127.1175416381,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,대왕판교로,3,1,,,,경기도 성남시 분당구 삼평동 743-2,37.3954624335,127.118418,3,327,,일시정지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동막로,3,2,,,,경기도 성남시 분당구 동원동 182-3,37.352045,127.086302,2,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동막로,3,2,,,,경기도 성남시 분당구 동원동 산 67-16,37.352502,127.080928,3,329,,비보호 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동막로,3,2,,,,경기도 성남시 분당구 대장동 313-1,37.362171,127.06837,3,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,동막로,3,2,,,,경기도 성남시 분당구 대장동 320-6,37.359539,127.068246,3,224,,최고속도제한 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,석운로,3,2,,,,경기도 성남시 분당구 석운동 5-56,37.380219,127.048452,3,129,,과속방지턱 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
,시도,,하오개로,3,2,,,,경기도 성남시 분당구 운중동 879-3,37.392371,127.063399,3,322,,횡단보도 표지,2,,,경기도 성남시청,031-729-3675,2025-12-26
