연번,시,구,동,관리번호,지번주소,도로명주소,설치일자,카메라대수,위도,경도,데이터기준일자
1749.0,경기도 성남시,분당구,수내2동,분당수내2-A-2,수내2동 62번지,내정로166번길 5 (수내동),2009,5.0,37.37196,127.12154,2025-11-12
1750.0,경기도 성남시,분당구,수내2동,분당수내2-A-3,수내2동 57번지,내정로174번길 19 (수내동),2009,5.0,37.372957,127.122067,2025-11-12
1751.0,경기도 성남시,분당구,수내2동,분당수내2-A-4,수내2동 58-5번지,"내정로 152 (수내동, 파크타운롯데아파트)",2009,4.0,37.373511,127.120202,2025-11-12
1752.0,경기도 성남시,분당구,수내2동,분당수내2-A-5,수내2동 65번지,내정로166번길 19,2010,5.0,37.372868,127.126591,2025-11-12
1753.0,경기도 성남시,분당구,수내2동,분당수내2-A-6,수내2동 53번지,내정로174번길 19 (수내동),2012,4.0,37.370956,127.122821,2025-11-12
1754.0,경기도 성남시,분당구,수내2동,분당수내2-A-7,수내2동 65번지,내정로 186,2013,3.0,37.380928,127.120219,2025-11-12
1755.0,경기도 성남시,분당구,수내2동,분당수내2-A-8,수내2동 58-3번지,,2014,4.0,37.37291,127.11975,2025-11-12
1756.0,경기도 성남시,분당구,수내2동,분당수내2-A-9,수내2동 57번지,,2015,5.0,37.37269,127.12148,2025-11-12
1757.0,경기도 성남시,분당구,수내2동,분당수내2-A-10,수내2동 55번지(지하보도),,2015,2.0,37.370349,127.118212,2025-11-12
1758.0,경기도 성남시,분당구,수내2동,분당수내2-A-11,수내2동 60,,2020-12,4.0,37.372099,127.120855,2025-11-12
1759.0,경기도 성남시,분당구,수내2동,분당수내2-A-12,수내2동 57번지,,2021-06,4.0,37.373162,127.122579,2025-11-12
1760.0,경기도 성남시,분당구,수내2동,분당수내2-A-13,수내2동 51번지,,2021-06,5.0,37.374605,127.121004,2025-11-12
1761.0,경기도 성남시,분당구,수내2동,분당수내2-A-14,수내2동 65,,2021-12,4.0,37.37988,127.12127,2025-11-12
1762.0,경기도 성남시,분당구,수내2동,분당수내2-A-15,수내2동 65,,2021-12,4.0,37.3797,127.12027,2025-11-12
1763.0,경기도 성남시,분당구,수내2동,분당수내2-A-16,수내2동 65,,2021-12,4.0,37.37586,127.12236,2025-11-12
1764.0,경기도 성남시,분당구,수내2동,분당수내2-A-17,수내2동 65,,2021-12,5.0,37.37586,127.12403,2025-11-12
1765.0,경기도 성남시,분당구,수내2동,분당수내2-A-18,수내2동 65,,2021-12,5.0,37.37464,127.12379,2025-11-12
1766.0,경기도 성남시,분당구,수내2동,분당수내2-A-19,수내2동 67-1,,2022-06,5.0,37.3722,127.122062,2025-11-12
1767.0,경기도 성남시,분당구,수내2동,분당수내2-A-20,수내2동 55,,2022-08,4.0,37.372616,127.118041,2025-11-12
1768.0,경기도 성남시,분당구,수내2동,분당수내2-A-21,수내2동 65,,2022-08,5.0,37.380374,127.120051,2025-11-12
1769.0,경기도 성남시,분당구,수내2동,분당수내2-A-22,수내2동 65,,2022-08,5.0,37.379728,127.122802,2025-11-12
1770.0,경기도 성남시,분당구,수내2동,분당수내2-A-23,수내2동 65,,2022-08,6.0,37.375513,127.123168,2025-11-12
1771.0,경기도 성남시,분당구,수내2동,분당수내2-A-24,수내2동 70,,2022-10,4.0,37.375349,127.122874,2025-11-12
1772.0,경기도 성남시,분당구,수내2동,분당수내2-A-25,수내2동 70,,2022-10,4.0,37.373943,127.125598,2025-11-12
1773.0,경기도 성남시,분당구,수내2동,분당수내2-A-26,수내2동 70,성남대로 550,2022-10,4.0,37.374576,127.126982,2025-11-12
1774.0,경기도 성남시,분당구,수내2동,분당수내2-A-27,수내2동 66,,2023-11,6.0,37.374381,127.127217,2025-11-12
1775.0,경기도 성남시,분당구,수내2동,분당수내2-A-28,수내2동 67-1,발이봉로 17 (수내동),2023-08,5.0,37.373304,127.123847,2025-11-12
1776.0,경기도 성남시,분당구,수내2동,분당수내2-A-29,수내2동 68-1,발이봉북로 29 (수내동),2023-08,4.0,37.370299,127.118403,2025-11-12
1777.0,경기도 성남시,분당구,수내2동,분당수내2-A-30,수내2동 65,발이봉남로12번길 4 (수내동),45383,4.0,37.381252,127.121042,2025-11-12
1778.0,경기도 성남시,분당구,수내2동,분당수내2-A-31,수내2동 66,발이봉로 17 (수내동),45383,5.0,37.372504,127.125928,2025-11-12
1779.0,경기도 성남시,분당구,수내2동,분당수내2-A-32,수내동 65,,2024-10,4.0,37.380604,127.120761,2025-11-12
1780.0,경기도 성남시,분당구,수내3동,분당수내3-A-1,수내3동 127번지,백현로243번길 12 (수내동),2009,3.0,37.368511,127.125042,2025-11-12
1781.0,경기도 성남시,분당구,수내3동,분당수내3-A-2,수내3동 110번지,발이봉북로 47 (수내동),2009,5.0,37.36475,127.12822,2025-11-12
1782.0,경기도 성남시,분당구,수내3동,분당수내3-A-3,수내3동 114-18번지,불정로 260 (수내동),2009,6.0,37.364812,127.129513,2025-11-12
1783.0,경기도 성남시,분당구,수내3동,분당수내3-A-4,수내3동 101-5번지,돌마로366번길 8 (수내동),2009,5.0,37.364834,127.126405,2025-11-12
1784.0,경기도 성남시,분당구,수내3동,분당수내3-A-5,수내3동 110번지,발이봉북로35번길 16 (수내동),2009,5.0,37.36514,127.12752,2025-11-12
1785.0,경기도 성남시,분당구,수내3동,분당수내3-A-6,수내3동 109-1번지,수내로192번길 12 (수내동),2013,4.0,37.36295,127.12834,2025-11-12
1786.0,경기도 성남시,분당구,수내3동,분당수내3-A-7,수내3동 81번지,,2013,3.0,37.36779,127.12503,2025-11-12
1787.0,경기도 성남시,분당구,수내3동,분당수내3-A-8,수내3동 116-9번지,불정로 288 (수내동),2013,3.0,37.363881,127.131127,2025-11-12
1788.0,경기도 성남시,분당구,수내3동,분당수내3-A-9,수내3동 88-5번지,,2013,4.0,37.366713,127.127648,2025-11-12
1789.0,경기도 성남시,분당구,수내3동,분당수내3-A-10,수내3동 75번지,발이봉로 42 (수내동),2014,5.0,37.369266,127.123376,2025-11-12
1790.0,경기도 성남시,분당구,수내3동,분당수내3-A-11,수내3동 118-11번지,발이봉북로49번길 13 (수내동),2015,4.0,37.36539,127.13104,2025-11-12
1791.0,경기도 성남시,분당구,수내3동,분당수내3-A-12,수내3동 78번지,발이봉남로31번길 2 (수내동),2016,4.0,37.3704,127.12721,2025-11-12
1792.0,경기도 성남시,분당구,수내3동,분당수내3-A-13,수내3동 127번지,,2016,4.0,37.3689,127.12509,2025-11-12
1793.0,경기도 성남시,분당구,수내3동,분당수내3-A-14,수내3동 164-3번지,,2017-12,5.0,37.36909,127.12885,2025-11-12
1794.0,경기도 성남시,분당구,수내3동,분당수내3-A-15,수내3동 125-3번지,발이봉남로35번길 9-1 (수내동),2017-12,5.0,37.36572,127.12697,2025-11-12
1795.0,경기도 성남시,분당구,수내3동,분당수내3-A-16,수내3동 109-9번지,발이봉북로27번길12,2018-07,3.0,37.36329,127.12954,2025-11-12
1796.0,경기도 성남시,분당구,수내3동,분당수내3-A-17,수내3동 118-7번지,발이봉북로24번길 6,2018-07,3.0,37.365,127.13169,2025-11-12
1797.0,경기도 성남시,분당구,수내3동,분당수내3-A-18,수내3동 107-1번지,발이봉남로16번길 12,2018-07,4.0,37.36349,127.12769,2025-11-12
1798.0,경기도 성남시,분당구,수내3동,분당수내3-A-19,수내3동 124-2번지,돌마로 364,2019-09,4.0,37.36721,127.12284,2025-11-12
1799.0,경기도 성남시,분당구,수내3동,분당수내3-A-20,수내3동 155-4번지,발이봉북로 15,2019-09,3.0,37.3682,127.12868,2025-11-12
1800.0,경기도 성남시,분당구,수내3동,분당수내3-A-21,수내3동 107-9번지,발이봉남로4번길 12,2019-09,4.0,37.36385,127.12892,2025-11-12
1801.0,경기도 성남시,분당구,수내3동,분당수내3-A-22,수내3동 114-9,,2020-07,3.0,37.365798,127.130181,2025-11-12
1802.0,경기도 성남시,분당구,수내3동,분당수내3-A-23,수내3동 112-4,,2020-07,5.0,37.36504,127.128635,2025-11-12
1803.0,경기도 성남시,분당구,수내3동,분당수내3-A-24,수내3동 102-10,발이봉북로31번길 12,2020-07,3.0,37.363809,127.126323,2025-11-12
1804.0,경기도 성남시,분당구,수내3동,분당수내3-A-25,수내3동 79-2,,2020-07,6.0,37.369939,127.124113,2025-11-12
1805.0,경기도 성남시,분당구,수내4동,분당수내3-A-26,수내3동 113-1,,2020-12,4.0,37.365693,127.128473,2025-11-12
1806.0,경기도 성남시,분당구,수내3동,분당수내3-A-27,수내3동 99,방이봉남로25번길8-4,2021-06,4.0,37.364811,127.124939,2025-11-12
1807.0,경기도 성남시,분당구,수내3동,분당수내3-A-28,수내3동 123-2,백현로243번길,2021-10,8.0,37.36974,127.12629,2025-11-12
1808.0,경기도 성남시,분당구,수내3동,분당수내3-A-29,수내3동 83-2,발이봉남로8번길5,2022-06,4.0,37.36757,127.12676,2025-11-12
1809.0,경기도 성남시,분당구,수내3동,분당수내3-A-30,수내3동 115-9,,2022-08,4.0,37.365496,127.130491,2025-11-12
1810.0,경기도 성남시,분당구,수내3동,분당수내3-A-31,수내3동 130-2,,2023-11,4.0,37.364458,127.125923,2025-11-12
1811.0,경기도 성남시,분당구,수내3동,분당수내3-A-32,수내3동 155-4,내정로119번길 2 (정자동),2023-11,4.0,37.367581,127.130048,2025-11-12
1812.0,경기도 성남시,분당구,수내3동,분당수내3-A-33,수내3동 105-3,황새울로12번길 12 (정자동),2023-08,5.0,37.364267,127.127748,2025-11-12
1813.0,경기도 성남시,분당구,수내3동,분당수내3-A-34,수내3동 124-2,내정로7번길 18 (정자동),2023-08,5.0,37.366698,127.126923,2025-11-12
1814.0,경기도 성남시,분당구,수내3동,분당수내3-A-35,수내3동 101-1,,2023-08,4.0,37.37735,127.11348,2025-11-12
1815.0,경기도 성남시,분당구,수내3동,분당수내3-A-36,수내3동 130-4,백현로144번길 29-6,2023-11,4.0,37.365098,127.124721,2025-11-12
1816.0,경기도 성남시,분당구,수내3동,분당수내3-A-37,수내동 129-9,백현로144번길 26 (정자동),2024-10,4.0,37.363952,127.127356,2025-11-12
1817.0,경기도 성남시,분당구,정자동,분당정자-A-1,정자동 52번지,,2009,5.0,37.370991,127.114946,2025-11-12
1818.0,경기도 성남시,분당구,정자동,분당정자-A-2,정자동 143-1번지,내정로113번길 12 (정자동),2009,5.0,37.361015,127.111358,2025-11-12
1819.0,경기도 성남시,분당구,정자동,분당정자-A-3,정자동 145번지,황새울로 74 (정자동),2009,5.0,37.361186,127.112518,2025-11-12
1820.0,경기도 성남시,분당구,정자동,분당정자-A-4,정자동 91-1번지,금곡로 298 (정자동),2009,5.0,37.366279,127.11179,2025-11-12
1821.0,경기도 성남시,분당구,정자동,분당정자-A-5,정자동 39-4,황새울로132번길 16-1 (정자동),2021-06,4.0,37.371409,127.112423,2025-11-12
1822.0,경기도 성남시,분당구,정자동,분당정자-A-6,정자동 76번지,,2009,5.0,37.371259,127.111824,2025-11-12
1823.0,경기도 성남시,분당구,정자동,분당정자-A-7,정자동 100-3번지,"느티로 70 (정자동, 느티마을3,4단지)",2012,4.0,37.36163,127.10793,2025-11-12
1824.0,경기도 성남시,분당구,정자동,분당정자-A-8,정자동 56-7번지,내정로7번길 24 (정자동),2013,5.0,37.370637,127.113842,2025-11-12
1825.0,경기도 성남시,분당구,정자동,분당정자-A-9,정자동 89번지,느티로 69 (정자동),2013,4.0,37.366727,127.109847,2025-11-12
1826.0,경기도 성남시,분당구,정자동,분당정자-A-10,정자동 183-1번지,황새울로132번길 16-7 (정자동),2013,4.0,37.357199,127.109237,2025-11-12
1827.0,경기도 성남시,분당구,정자동,분당정자-A-11,정자동 35-8번지,내정로119번길 19 (정자동),2013,4.0,37.372773,127.111255,2025-11-12
1828.0,경기도 성남시,분당구,정자동,분당정자-A-12,정자동 136-1번지,,2013,4.0,37.361632,127.112892,2025-11-12
1829.0,경기도 성남시,분당구,정자동,분당정자-A-13,정자동 90번지,백현로144번길 26 (정자동),2014,4.0,37.36719,127.11477,2025-11-12
1830.0,경기도 성남시,분당구,정자동,분당정자-A-14,정자동 144번지,내정로107번길 2 (정자동),2014,4.0,37.360902,127.111946,2025-11-12
1831.0,경기도 성남시,분당구,정자동,분당정자-A-15,정자동 65-3번지,백현로156번길 24-1 (정자동),2014,5.0,37.368522,127.112393,2025-11-12
1832.0,경기도 성남시,분당구,정자동,분당정자-A-16,정자동 36-9번지,느티로69번길 18 (정자동),2017-12,4.0,37.37222,127.11189,2025-11-12
1833.0,경기도 성남시,분당구,정자동,분당정자-A-17,정자동 42-4번지,,2019-09,5.0,37.3721,127.11368,2025-11-12
1834.0,경기도 성남시,분당구,정자동,분당정자-A-18,정자동 183-2번지,느티로87번길 2,2022-12,3.0,37.358399,127.108198,2025-11-12
1835.0,경기도 성남시,분당구,정자동 ,분당정자-A-19,정자동 76번지,느티로51번길 1,2015,4.0,37.37191,127.11219,2025-11-12
1836.0,경기도 성남시,분당구,정자동,분당정자-A-20,정자동 60번지,,2015,4.0,37.36968,127.11427,2025-11-12
1837.0,경기도 성남시,분당구,정자동,분당정자-A-21,정자동 40-4번지,황새울로 60,2019-09,5.0,37.37084,127.11329,2025-11-12
1838.0,경기도 성남시,분당구,정자동,분당정자-A-22,정자동 68-5번지,,2019-09,5.0,37.37005,127.11232,2025-11-12
1839.0,경기도 성남시,분당구,정자동,분당정자-A-23,정자동 91-4번지,,2019-12,6.0,37.3661,127.10989,2025-11-12
1840.0,경기도 성남시,분당구,정자동,분당정자-A-24,정자동 61-6,,2020-07,5.0,37.368601,127.114664,2025-11-12
1841.0,경기도 성남시,분당구,정자동,분당정자-A-25,정자동 83-5,,2020-07,5.0,37.368564,127.109903,2025-11-12
1842.0,경기도 성남시,분당구,정자동,분당정자-A-26,정자동 122,성남시 분당구 황새울로 124,2020-07,5.0,37.36352,127.10993,2025-11-12
1843.0,경기도 성남시,분당구,정자동,분당정자-A-27,정자동 123,,2020-07,3.0,37.366112,127.110656,2025-11-12
1844.0,경기도 성남시,분당구,정자동,분당정자-A-28,정자동 120-2,,2020-07,5.0,37.366051,127.109389,2025-11-12
1845.0,경기도 성남시,분당구,정자동,분당정자-A-29,정자동 98-6,,2020-07,3.0,37.366046,127.108519,2025-11-12
1846.0,경기도 성남시,분당구,정자동,분당정자-A-30,정자동 92-6,,2022-12,4.0,37.368489,127.109368,2025-11-12
1847.0,경기도 성남시,분당구,정자동,분당정자-A-31,정자동 99-5,불정로71번길 4,2022-12,2.0,37.368498,127.108495,2025-11-12
1848.0,경기도 성남시,분당구,정자동,분당정자-A-32,정자동 79-4,,2020-12,5.0,37.370516,127.10995,2025-11-12
1849.0,경기도 성남시,분당구,정자동,분당정자-A-33,정자동 72,,2022-01,5.0,37.3712,127.1122,2025-11-12
1850.0,경기도 성남시,분당구,정자동,분당정자-A-34,정자동 100-3,,2022-04,3.0,37.366038,127.108314,2025-11-12
1851.0,경기도 성남시,분당구,정자동,분당정자-A-35,정자동 72,백현로 156,2022-01,5.0,37.3711,127.1126,2025-11-12
1852.0,경기도 성남시,분당구,정자동,분당정자-A-36,정자동 75-2,,2022-06,4.0,37.37121,127.11129,2025-11-12
1853.0,경기도 성남시,분당구,정자동,분당정자-A-37,정자동 141-14,,2022-08,5.0,37.360336,127.112487,2025-11-12
1854.0,경기도 성남시,분당구,정자동,분당정자-A-38,정자동 100-3,황새울로116번길 16,2022-10,5.0,37.363459,127.109562,2025-11-12
1855.0,경기도 성남시,분당구,정자동,분당정자-A-39,정자동 99-3,,2022-10,5.0,37.372443,127.109626,2025-11-12
1856.0,경기도 성남시,분당구,정자동,분당정자-A-40,정자동 99-6,,2022-10,4.0,37.36346,127.108597,2025-11-12
1857.0,경기도 성남시,분당구,정자동,분당정자-A-41,정자동 46-6,내정로7번길 18 (정자동),2023-11,4.0,37.372569,127.115292,2025-11-12
1858.0,경기도 성남시,분당구,정자동,분당정자-A-42,정자동 189-9,,2023-11,5.0,37.361152,127.114021,2025-11-12
1859.0,경기도 성남시,분당구,정자동,분당정자-A-43,정자동 139-1,,2023-08,4.0,37.359984,127.11322,2025-11-12
1860.0,경기도 성남시,분당구,정자동,분당정자-A-44,정자동 69-1,불정로87번길 4,2023-08,5.0,37.370407,127.111684,2025-11-12
1861.0,경기도 성남시,분당구,정자동,분당정자-A-45,정자동 93-47,황새울로108번길 16,2023-11,4.0,37.371405,127.116042,2025-11-12
1862.0,경기도 성남시,분당구,정자동,분당정자-A-46,정자동 99-5,,2023-11,4.0,37.366495,127.108659,2025-11-12
1863.0,경기도 성남시,분당구,정자동,분당정자-A-47,정자동 146-6,,2023-08,5.0,37.361613,127.112157,2025-11-12
1864.0,경기도 성남시,분당구,정자동,분당정자-A-48,정자동 152-1,정자일로 87 (정자동),45383,4.0,37.361745,127.109934,2025-11-12
1865.0,경기도 성남시,분당구,정자동,분당정자-A-49,정자동 126-5,분당수서로 442 (정자동),2024-10,4.0,37.362943,127.114293,2025-11-12
1866.0,경기도 성남시,분당구,정자동,분당정자-A-50,정자동 138-2,,2024-10,4.0,37.360324,127.114382,2025-11-12
1867.0,경기도 성남시,분당구,정자동,분당정자-A-51,정자동 67-1,성남대로343번길 5 (정자동),2024-10,5.0,37.369661,127.111698,2025-11-12
1868.0,경기도 성남시,분당구,정자동,분당정자-A-52,정자동 93-16,성남대로343번길 5 (정자동),2024-12,4.0,37.368917,127.110187,2025-11-12
1869.0,경기도 성남시,분당구,정자1동,분당정자1-A-1,정자1동 182번지,정자일로198번길 (정자동),2009,5.0,37.358262,127.106423,2025-11-12
1870.0,경기도 성남시,분당구,정자1동,분당정자1-A-2,정자1동 178-5번지,정자일로 234 (정자동),2013,3.0,37.357834,127.105908,2025-11-12
1871.0,경기도 성남시,분당구,정자1동,분당정자1-A-3,정자1동 6-2번지,,2013,4.0,37.373847,127.104387,2025-11-12
1872.0,경기도 성남시,분당구,정자1동,분당정자1-A-4,정자1동 97-4번지,성남대로287번길,2015,4.0,37.37008,127.10797,2025-11-12
1873.0,경기도 성남시,분당구,정자1동,분당정자1-A-5,정자1동 26번지,,2017-12,5.0,37.36624,127.10753,2025-11-12
1874.0,경기도 성남시,분당구,정자1동,분당정자1-A-6,정자1동 26번지,,2017-12,4.0,37.36644,127.10768,2025-11-12
1875.0,경기도 성남시,분당구,정자1동,분당정자1-A-7,정자1동 98-3번지,,2019-09,5.0,37.36775,127.10653,2025-11-12
1876.0,경기도 성남시,분당구,정자1동,분당정자1-A-8,정자1동 8-4번지,,2019-09,5.0,37.37089,127.10596,2025-11-12
1877.0,경기도 성남시,분당구,정자1동,분당정자1-A-9,정자1동 97-4번지,,2019-09,5.0,37.37006,127.10709,2025-11-12
1878.0,경기도 성남시,분당구,정자1동,분당정자1-A-10,정자1동 186-5,정자일로 77,2020-07,5.0,37.361629,127.107193,2025-11-12
1879.0,경기도 성남시,분당구,정자1동,분당정자1-A-11,정자1동 96-3,정자일로 239,2020-07,5.0,37.370065,127.10524,2025-11-12
1880.0,경기도 성남시,분당구,정자1동,분당정자1-A-12,정자1동 92-2,황새울로 4,2022-12,4.0,37.373219,127.109334,2025-11-12
1881.0,경기도 성남시,분당구,정자1동,분당정자1-A-13,정자1동 94-6,,2022-12,2.0,37.372696,127.108515,2025-11-12
1882.0,경기도 성남시,분당구,정자1동,분당정자1-A-14,정자1동 92-8,장자일로232번길 25,2020-07,7.0,37.375071,127.109266,2025-11-12
1883.0,경기도 성남시,분당구,정자1동,분당정자1-A-15,정자1동 94-5,,2020-07,4.0,37.375065,127.108338,2025-11-12
1884.0,경기도 성남시,분당구,정자1동,분당정자1-A-16,정자1동 181,성남대로 295,2020-12,5.0,37.35674,127.106163,2025-11-12
1885.0,경기도 성남시,분당구,정자1동,분당정자1-A-17,정자1동 9,느티로 27,2020-12,4.0,37.372294,127.104584,2025-11-12
1886.0,경기도 성남시,분당구,정자1동,분당정자1-A-18,정자1동 153,정자일로156번길 12,2020-12,5.0,37.360277,127.109983,2025-11-12
1887.0,경기도 성남시,분당구,정자1동,분당정자1-A-19,정자1동 187-5,정자일로 158,2021-06,4.0,37.358372,127.107983,2025-11-12
1888.0,경기도 성남시,분당구,정자1동,분당정자1-A-20,정자1동 15-4,정자일로213번길 5,2021-06,4.0,37.368972,127.107808,2025-11-12
1889.0,경기도 성남시,분당구,정자1동,분당정자1-A-21,정자1동 158-1,,2022-08,3.0,37.365207,127.106554,2025-11-12
1890.0,경기도 성남시,분당구,정자1동,분당정자1-A-22,정자1동 163,,2022-12,5.0,37.36338,127.106012,2025-11-12
1891.0,경기도 성남시,분당구,정자1동,분당정자1-A-23,정자1동 14-3,,2023-11,4.0,37.368651,127.106957,2025-11-12
1892.0,경기도 성남시,분당구,정자1동,분당정자1-A-24,정자1동 154-1,,2023-08,5.0,37.363471,127.106713,2025-11-12
1893.0,경기도 성남시,분당구,정자1동,분당정자1-A-26,정자1동 159-5,,2023-08,5.0,37.364217,127.106503,2025-11-12
1894.0,경기도 성남시,분당구,정자1동,분당정자1-A-27,정자1동 11,,2023-08,5.0,37.369324,127.106004,2025-11-12
1895.0,경기도 성남시,분당구,정자1동,분당정자1-A-28,정자1동 1-2,,2024-12,4.0,37.379285,127.108248,2025-11-12
1896.0,경기도 성남시,분당구,정자2동,분당정자2-A-1,정자2동 103번지,,2009,5.0,37.37078,127.11702,2025-11-12
1897.0,경기도 성남시,분당구,정자2동,분당정자2-A-2,정자2동 103번지,,2009,5.0,37.37077,127.11594,2025-11-12
1898.0,경기도 성남시,분당구,정자2동,분당정자2-A-3,정자2동 114번지,,2009,5.0,37.366606,127.11702,2025-11-12
1899.0,경기도 성남시,분당구,정자2동,분당정자2-A-4,정자2동 108번지,,2009,5.0,37.366521,127.122334,2025-11-12
1900.0,경기도 성남시,분당구,정자2동,분당정자2-A-5,정자2동 105-2번지,,2009,5.0,37.36609,127.11886,2025-11-12
1901.0,경기도 성남시,분당구,정자2동,분당정자2-A-6,정자2동 116-2번지,,2012,3.0,37.364359,127.1168,2025-11-12
1902.0,경기도 성남시,분당구,정자2동,분당정자2-A-7,정자2동 103번지,내정로 66 (정자동),2013,3.0,37.370182,127.116276,2025-11-12
1903.0,경기도 성남시,분당구,정자2동,분당정자2-A-8,정자2동 106-3번지,내정로 54 (정자동),2017-12,4.0,37.36615,127.12032,2025-11-12
1904.0,경기도 성남시,분당구,정자2동,분당정자2-A-9,정자2동 104-2번지,백현로 206 (정자동),2015,3.0,37.36853,127.11683,2025-11-12
1905.0,경기도 성남시,분당구,정자2동,분당정자2-A-10,정자2동 108번지(지하보도),내정로 94,2015,2.0,37.366996,127.122514,2025-11-12
1906.0,경기도 성남시,분당구,정자2동,분당정자2-A-11,정자2동 114번지,,2018-07,5.0,37.36658,127.11694,2025-11-12
1907.0,경기도 성남시,분당구,정자2동,분당정자2-A-12,정자2동 108번지,정자로 115,2018-07,4.0,37.36659,127.12214,2025-11-12
1908.0,경기도 성남시,분당구,정자2동,분당정자2-A-13,정자2동 118번지,,2018-07,3.0,37.36611,127.11485,2025-11-12
1909.0,경기도 성남시,분당구,정자2동,분당정자2-A-14,정자2동 117번지,,2019-09,6.0,37.36346,127.11487,2025-11-12
1910.0,경기도 성남시,분당구,정자2동,분당정자2-A-15,정자2동 102번지,불정로 2019,2019-09,4.0,37.36982,127.11782,2025-11-12
1911.0,경기도 성남시,분당구,정자2동,분당정자2-A-16,정자2동 101,,2020-07,5.0,37.368468,127.114951,2025-11-12
1912.0,경기도 성남시,분당구,정자2동,분당정자2-A-17,정자2동 106-1,,2020-07,6.0,37.368323,127.120849,2025-11-12
1913.0,경기도 성남시,분당구,정자2동,분당정자2-A-18,정자2동 112,,2020-07,6.0,37.363567,127.11769,2025-11-12
1914.0,경기도 성남시,분당구,정자2동,분당정자2-A-19,정자2동 108번지,,2020-12,5.0,37.364562,127.121062,2025-11-12
1915.0,경기도 성남시,분당구,정자2동,분당정자2-A-20,정자2동 109-2,,2020-12,5.0,37.366249,127.121421,2025-11-12
1916.0,경기도 성남시,분당구,정자2동,분당정자2-A-21,정자2동 110,내정로 52,2021-06,5.0,37.363631,127.12119,2025-11-12
1917.0,경기도 성남시,분당구,정자2동,분당정자2-A-22,정자2동 103번지,,2022-06,5.0,37.37034,127.11512,2025-11-12
1918.0,경기도 성남시,분당구,정자2동,분당정자2-A-23,정자2동 106-4,,2022-08,4.0,37.365545,127.119131,2025-11-12
1919.0,경기도 성남시,분당구,정자2동,분당정자2-A-24,정자2동 255-1,,2023-11,5.0,37.363353,127.119283,2025-11-12
1920.0,경기도 성남시,분당구,정자2동,분당정자2-A-25,정자2동 257-4,불곡남로 43 (정자동),2023-08,4.0,37.366187,127.118106,2025-11-12
1921.0,경기도 성남시,분당구,정자2동,분당정자2-A-26,정자2동 103,,2023-08,6.0,37.370349,127.116787,2025-11-12
1922.0,경기도 성남시,분당구,정자2동,분당정자2-A-27,정자2동 117-2,,2023-08,5.0,37.365249,127.115265,2025-11-12
1923.0,경기도 성남시,분당구,정자2동,분당정자2-A-28,정자2동 101,불곡남로25번길 16 (정자동),0,2.0,37.368414,127.114857,2025-11-12
1924.0,경기도 성남시,분당구,정자2동,분당정자2-A-29,정자동 105-1,불곡남로14번길 8 (정자동),2024-10,4.0,37.367346,127.1192,2025-11-12
1925.0,경기도 성남시,분당구,정자2동,분당정자2-A-30,정자동 189-12,불곡로7번길 8 (정자동),2024-10,3.0,37.36709,127.116866,2025-11-12
1926.0,경기도 성남시,분당구,정자3동,분당정자3-A-1,정자3동 234-11번지,불곡남로 5 (정자동),2010,4.0,37.356593,127.125118,2025-11-12
1927.0,경기도 성남시,분당구,정자3동,분당정자3-A-2,정자3동 204번지,불곡북로25번길 8 (정자동),2010,3.0,37.361641,127.120905,2025-11-12
1928.0,경기도 성남시,분당구,정자3동,분당정자3-A-3,정자3동 196번지,불곡로25번길 11-1 (정자동),2010,5.0,37.361575,127.11647,2025-11-12
1929.0,경기도 성남시,분당구,정자3동,분당정자3-A-4,정자3동 235-1번지,,2010,5.0,37.35816,127.12521,2025-11-12
1930.0,경기도 성남시,분당구,정자3동,분당정자3-A-5,정자3동 227-6번지,돌마로 250 (정자동),2010,4.0,37.357971,127.12251,2025-11-12
1931.0,경기도 성남시,분당구,정자3동,분당정자3-A-6,정자3동 222-1번지,내정로 20 (정자동),2012,4.0,37.359722,127.124034,2025-11-12
1932.0,경기도 성남시,분당구,정자3동,분당정자3-A-7,정자3동 225번지,불곡북로37번길 9 (정자동),2008,4.0,37.358882,127.122693,2025-11-12
1933.0,경기도 성남시,분당구,정자3동,분당정자3-A-8,정자3동 246-1번지,불곡북로13번길 12 (정자동),2012,4.0,37.359909,127.126033,2025-11-12
1934.0,경기도 성남시,분당구,정자3동,분당정자3-A-9,정자3동 237-18번지,불곡남로25번길 1 (정자동),2013,4.0,37.359162,127.125905,2025-11-12
1935.0,경기도 성남시,분당구,정자3동,분당정자3-A-10,정자3동 239번지,불곡북로37번길 1 (정자동),2013,3.0,37.358961,127.124492,2025-11-12
1936.0,경기도 성남시,분당구,정자3동,분당정자3-A-11,정자3동 203번지,,2013,4.0,37.361597,127.11908,2025-11-12
1937.0,경기도 성남시,분당구,정자3동,분당정자3-A-12,정자3동 195번지,불곡로17번길 7 (정자동),2013,5.0,37.36162,127.11488,2025-11-12
1938.0,경기도 성남시,분당구,정자3동,분당정자3-A-13,정자3동 249-12번지,불곡남로29번길 8-1 (정자동),2013,4.0,37.359618,127.12747,2025-11-12
1939.0,경기도 성남시,분당구,정자3동,분당정자3-A-14,정자3동 243-1번지,돌마로 250 (정자동),2013,3.0,37.360595,127.124757,2025-11-12
1940.0,경기도 성남시,분당구,정자3동,분당정자3-A-15,정자3동 231-6번지,돌마로 242 (정자동),2013,4.0,37.35724,127.12393,2025-11-12
